"order_id";"order_date";"region";"city";"product_name";"category";"quantity";"unit_price";"total_revenue";"customer_id";"sales_channel"
"UK-2026-103315";"2026-05-12";"West";"Ahmedabad";"Denim Jacket";"Fashion";1;2220;"2220";"CUST-70121";"Website"
"UK-2026-104611";"2026-06-23";"South";"Hyderabad";"Wireless Earbuds Pro";"Electronics";1;3097;"3097";"CUST-95643";"Marketplace"
"UK-2026-100165";"2026-01-30";"North";"Noida";"Foldable Treadmill T2";"Sports";1;25923;"25923";"CUST-18701";"Website"
"UK-2026-103253";"2026-05-08";"South";"Chennai";"Cotton Kurta Set";"Fashion";2;1341;"2682";"CUST-92390";"Website"
"UK-2026-104742";"2026-06-04";"South";"Hyderabad";"Bluetooth Speaker Mini";"Electronics";1;1481;"1481";"CUST-91360";"Marketplace"
"UK-2026-101319";"2026-02-19";"West";"Ahmedabad";"Mixer Grinder 750W";"Home & Kitchen";1;3434;"3434";"CUST-67196";"Website"
"UK-2026-100811";"2026-02-19";"South";"BLR";"Bluetooth Speaker Mini";"Electronics";1;1489;"1489";"CUST-22587";"App"
"UK-2026-104067";"2026-06-04";"North";"Delhi";"Smart Watch X2";"Electronics";1;4694;"4694";"CUST-90644";"Marketplace"
"UK-2026-100482";"2026-01-23";"South";"Hyderabad";"Badminton Racket Set";"Sports";1;2394;"2394";"CUST-40728";"App"
"UK-2026-101167";"2026-02-16";"South";"Kochi";"Denim Jacket";"Fashion";1;2296;"2296";"CUST-31833";"Marketplace"
"UK-2026-100109";"2026-01-28";"North";"Noida";"Smart Watch X2";"Electronics";1;4630;"4630";"CUST-85247";"Marketplace"
"UK-2026-104252";"2026-06-16";"North";"Chandigarh";"Foldable Treadmill T2";"Sports";2;24702;"49404";"CUST-93721";"Marketplace"
"UK-2026-100414";"2026-01-07";"West";"Pune";"Mirrorless Camera Lite";"Electronics";2;28050;"56100";"CUST-71133";"App"
"UK-2026-100496";"2026-01-05";"East";"Kolkata";"Ethnic Dupatta";"Fashion";1;496;"496";"CUST-25530";"App"
"UK-2026-101365";"2026-02-27";"North";"Noida";"Adjustable Dumbbells 15kg";"Sports";1;5121;"5121";"CUST-84465";"Website"
"UK-2026-102385";"2026-04-25";"South";"Hyderabad";"Leather Wallet";"Fashion";1;921;"921";"CUST-48329";"Marketplace"
"UK-2026-102762";"2026-04-29";"North";"Chandigarh";"Silk Saree";"Fashion";1;3361;"3361";"CUST-74422";"App"
"UK-2026-101130";"2026-02-22";"East";"Patna";"Football Size 5";"Sports";1;880;"880";"CUST-84213";"Website"
"UK-2026-101044";"2026-02-07";"North";"Gurugram";"Mixer Grinder 750W";"Home & Kitchen";1;3318;"3318";"CUST-80614";"Marketplace"
"UK-2026-102651";"2026-04-15";"South";"Hyderabad";"Cotton Kurta Set";"Fashion";2;1273;"2546";"CUST-55421";"App"
"UK-2026-104955";"2026-06-04";"North";"New Delhi";"Bluetooth Speaker Mini";"Electronics";1;1543;"1543";"CUST-72559";"Website"
"UK-2026-100327";"2026-01-31";"South";"Chennai";"Mirrorless Camera Lite";"Electronics";1;29969;"29969";"CUST-91848";"App"
"UK-2026-104995";"2026-06-15";"East";"Guwahati";"Bluetooth Speaker Mini";"Electronics";1;1539;"1539";"CUST-67582";"Website"
"UK-2026-100167";"2026-01-04";"Central";"Indore";"43-inch Smart TV";"Electronics";1;24952;"24952";"CUST-50032";"Marketplace"
"UK-2026-104231";"2026-06-30";"North";"Chandigarh";"Sunscreen SPF50";"Beauty";1;566;"566";"CUST-22294";"App"
"UK-2026-102611";"2026-04-10";"West";"Mumbai";"Slim Fit Jeans";"Fashion";1;1609;"1609";"CUST-37452";"Website"
"UK-2026-102962";"2026-04-29";"North";"Gurugram";"Air Fryer 5L";"Home & Kitchen";1;5582;"5582";"CUST-79817";"App"
"UK-2026-101489";"2026-03-13";"West";"Pune";"Beard Grooming Kit";"Beauty";1;963;"963";"CUST-36423";"Website"
"UK-2026-101287";"2026-02-01";"South";"Hyderabad";"Vitamin C Serum";"Beauty";1;731;"731";"CUST-59817";"App"
"UK-2026-104499";"2026-06-26";"West";"Pune";"Ethnic Dupatta";"Fashion";2;494;"988";"CUST-69095";"App"
"UK-2026-104481";"2026-06-17";"East";"Bhubaneswar";"Beard Grooming Kit";"Beauty";1;955;"955";"CUST-32235";"App"
"UK-2026-100589";"2026-01-24";"Central";"Bhopal";"Bluetooth Speaker Mini";"Electronics";2;1568;"3136";"CUST-58891";"App"
"UK-2026-101586";"2026-03-28";"West";"Ahmedabad";"Badminton Racket Set";"Sports";1;2448;"2448";"CUST-61337";"App"
"UK-2026-100386";"2026-01-08";"South";"Kochi";"Makeup Brush Set";"Beauty";1;1309;"1309";"CUST-78946";"Website"
"UK-2026-101782";"2026-03-01";"North";"Delhi";"Ionic Hair Dryer";"Beauty";2;1973;"3946.00";"CUST-52703";"App"
"UK-2026-102589";"2026-04-08";"South";"Kochi";"43-inch Smart TV";"Electronics";2;27223;"54446";"CUST-83235";"Website"
"UK-2026-103259";"2026-05-18";"South";"Hyderabad";"Vitamin C Serum";"Beauty";1;696;"696";"CUST-25184";"App"
"UK-2026-101519";"2026-03-03";"South";"Kochi";"Football Size 5";"Sports";2;915;"1830";"CUST-92859";"App"
"UK-2026-102311";"2026-04-10";"East";"Calcutta";"Noise-Cancelling Headphones";"Electronics";1;9024;"9024";"CUST-66865";"App"
"UK-2026-101604";"2026-03-20";"South";"Chennai";"Makeup Brush Set";"Beauty";2;1241;"2482";"CUST-51386";"App"
"UK-2026-101370";"2026-02-08";"South";"Hyderabad";"Sunscreen SPF50";"Beauty";2;559;"1118";"CUST-73054";"Website"
"UK-2026-104226";"2026-06-03";"East";"Patna";"Eau de Parfum 100ml";"Beauty";1;2019;"2019";"CUST-50133";"Website"
"UK-2026-103447";"2026-05-22";"Central";"Raipur";"Bluetooth Speaker Mini";"Electronics";1;1527;"1527";"CUST-34087";"Marketplace"
"UK-2026-104433";"2026-06-24";"North";"Chandigarh";"Wireless Earbuds Pro";"Electronics";1;3058;"3058";"CUST-51842";"App"
"UK-2026-104352";"2026-06-11";"South";"Bengaluru";"Football Size 5";"Sports";1;915;"915";"CUST-82015";"Website"
"UK-2026-103577";"2026-05-01";"South";"Chennai";"Ultrabook Air 14";"Electronics";1;31266;"31266";"CUST-93940";"Website"
"UK-2026-104616";"2026-06-08";"North";"Delhi";"Cricket Bat English Willow";"Sports";1;9016;"9016";"CUST-39935";"App"
"UK-2026-102736";"2026-04-18";"North";"Chandigarh";"Ethnic Dupatta";"Fashion";1;479;"479";"CUST-29493";"App"
"UK-2026-104034";"2026-06-08";"East";"Guwahati";"Smart Watch X2";"Electronics";2;4666;"9332";"CUST-33772";"Marketplace"
"UK-2026-104269";"2026-06-11";"West";"Mumbai";"Cotton Kurta Set";"Fashion";2;1275;"2550";"CUST-99637";"App"
"UK-2026-103250";"2026-05-01";"South";"Kochi";"Bluetooth Speaker Mini";"Electronics";1;1524;"1524";"CUST-43479";"Marketplace"
"UK-2026-101922";"2026-03-29";"Central";"Raipur";"Matte Lipstick Set";"Beauty";2;873;"1746";"CUST-42366";"Website"
"UK-2026-101011";"2026-02-19";"West";"Ahmedabad";"Cycling Helmet";"Sports";2;1577;"3154";"CUST-24227";"Marketplace"
"UK-2026-103978";"2026-05-15";"West";"Pune";"Ethnic Dupatta";"Fashion";1;486;"486";"CUST-67959";"App"
"UK-2026-104061";"2026-06-25";"West";"Surat";"Smart Watch X2";"Electronics";1;4376;"4376";"CUST-67482";"Website"
"UK-2026-100192";"2026-01-10";"East";"Patna";"43-inch smart tv";"Electronics";1;24725;"24725";"CUST-93583";"App"
"UK-2026-100943";"2026-02-09";"West";"Ahmedabad";"Makeup Brush Set";"Beauty";2;1264;"2528";"CUST-88545";"App"
"UK-2026-104167";"2026-06-25";"West";"Surat";"Ultrabook Air 14";"Electronics";2;28622;"57244";"CUST-78811";"App"
"UK-2026-100209";"2026-01-04";"West";"Surat";"Gym Gloves";"Sports";2;484;"968";"CUST-48113";"App"
"UK-2026-104972";"2026-06-02";"South";"Chennai";"Silk Saree";"Fashion";2;3647;"7294";"CUST-76106";"App"
"UK-2026-102267";"2026-04-12";"South";"Kochi";"Robot Vacuum R7";"Home & Kitchen";1;19371;"19371";"CUST-16732";"Website"
"UK-2026-101350";"2026-02-16";"Central";"Indore";"Bluetooth Speaker Mini";"Electronics";4;1481;"5924";"CUST-64826";"Website"
"UK-2026-100805";"2026-02-14";"East";"Kolkata";"43-inch Smart TV";"Electronics";2;25915;"51830";"CUST-80961";"Marketplace"
"UK-2026-100955";"2026-02-13";"East";"Patna";"43-inch smart tv";"Electronics";2;24725;"49450";"CUST-99939";"Website"
"UK-2026-104833";"2026-06-12";"South";"Hyderabad";"43-inch Smart TV";"Electronics";2;24774;"49548";"CUST-26785";"Marketplace"
"UK-2026-101628";"2026-03-05";"West";"Surat";"Air Fryer 5L";"Home & Kitchen";1;5547;"5547";"CUST-13883";"Website"
"UK-2026-100642";"2026-01-04";"North";"Noida";"Dinner Set 24pc";"Home & Kitchen";1;2469;"2469";"CUST-34600";"App"
"UK-2026-100189";"2026-01-12";"South";"Chennai";"Slim Fit Jeans";"Fashion";1;1620;"1620";"CUST-25966";"Website"
"UK-2026-100996";"2026-02-11";"South";"Kochi";"Cotton Bedsheet Set";"Home & Kitchen";1;1379;"1379";"CUST-65228";"App"
"UK-2026-102854";"2026-04-20";"West";"Mumbai";"Adjustable Dumbbells 15kg";"Sports";1;4937;"4937";"CUST-82084";"Website"
"UK-2026-100655";"2026-01-24";"East";"Patna";"Vitamin C Serum";"Beauty";3;675;"2025";"CUST-91822";"App"
"UK-2026-101818";"2026-03-07";"Central";"Nagpur";"Football Size 5";"Sports";1;926;"926";"CUST-12486";"App"
"UK-2026-100494";"2026-01-13";"North";"Delhi";"Non-Stick Cookware Set";"Home & Kitchen";2;2775;"5550";"CUST-43614";"Website"
"UK-2026-101918";"2026-03-08";"South";"Kochi";"Ultrabook Air 14";"Electronics";2;30849;"61698";"CUST-12622";"App"
"UK-2026-103190";"2026-05-24";"South";"Chennai";"Bluetooth Speaker Mini";"Electronics";1;1430;"1430.00";"CUST-48213";"Marketplace"
"UK-2026-104914";"2026-06-30";"South";"Hyderabad";"Wireless Earbuds Pro";"Electronics";1;2963;"2963";"CUST-11985";"Website"
"UK-2026-101911";"2026-03-21";"West";"Ahmedabad";"Cotton Bedsheet Set";"Home & Kitchen";1;1442;"1442";"CUST-16451";"Marketplace"
"UK-2026-100722";"2026-02-23";"South";"Bengaluru";"Formal Shirt";"Fashion";1;1069;"1069";"CUST-58470";"App"
"UK-2026-104922";"2026-06-01";"South";"Hyderabad";"Air Fryer 5L";"Home & Kitchen";1;5630;"5630";"CUST-66585";"Website"
"UK-2026-100149";"2026-01-14";"South";"Kochi";"Foldable Treadmill T2";"Sports";1;24461;"24461";"CUST-24182";"Marketplace"
"UK-2026-104752";"2026-06-04";"East";"Guwahati";"43-inch Smart TV";"Electronics";2;26502;"53004";"CUST-19109";"App"
"UK-2026-103400";"2026-05-08";"South";"Kochi";"Air Fryer 5L";"Home & Kitchen";2;5695;"11390";"CUST-87829";"App"
"UK-2026-100915";"2026-02-10";"South";"Chennai";"Makeup Brush Set";"Beauty";2;1242;"2484";"CUST-48510";"Website"
"UK-2026-103385";"2026-05-10";"Central";"Nagpur";"Cycling Helmet";"Sports";1;1661;"1661";"CUST-90596";"App"
"UK-2026-102027";"2026-03-31";"Central";"Raipur";"Leather Wallet";"Fashion";1;913;"913";"CUST-85905";"Website"
"UK-2026-102787";"2026-04-09";"South";"Chennai";"Air Fryer 5L";"Home & Kitchen";1;5390;"5390";"CUST-45096";"Website"
"UK-2026-103590";"2026-05-06";"South";"Bengaluru";"Air Fryer 5L";"Home & Kitchen";1;5560;"5560";"CUST-76693";"Marketplace"
"UK-2026-103824";"2026-05-31";"Central";"Nagpur";"Matte Lipstick Set";"Beauty";1;936;"936";"CUST-22571";"Website"
"UK-2026-104103";"2026-06-26";"West";"Pune";"Matte Lipstick Set";"Beauty";2;929;"1858";"CUST-33166";"App"
"UK-2026-103496";"2026-05-06";"South";"Kochi";"Football Size 5";"Sports";1;898;"898";"CUST-27420";"App"
"UK-2026-103416";"2026-05-20";"West";"Pune";"Formal Shirt";"Fashion";1;1139;"1139";"CUST-97931";"Website"
"UK-2026-102465";"2026-04-26";"South";"Kochi";"Dinner Set 24pc";"Home & Kitchen";1;2553;"2553";"CUST-35544";"App"
"UK-2026-102231";"2026-03-10";"South";"Kochi";"Electric Kettle 1.5L";"Home & Kitchen";1;1151;"1151";"CUST-38961";"App"
"UK-2026-104828";"2026-06-20";"North";"Chandigarh";"Robot Vacuum R7";"Home & Kitchen";4;18521;"74084";"CUST-78196";"Website"
"UK-2026-100744";"2026-02-28";"Central";"Raipur";"Yoga Mat Pro";"Sports";1;1237;"1237";"CUST-35792";"Marketplace"
"UK-2026-101230";"2026-02-24";"East";"Patna";"Air Fryer 5L";"Home & Kitchen";1;5741;"5741";"CUST-76139";"Website"
"UK-2026-104884";"2026-06-16";"South";"Bangalore";"Football Size 5";"Sports";1;874;"874";"CUST-18075";"App"
"UK-2026-104721";"2026-06-14";"South";"Kochi";"Ethnic Dupatta";"Fashion";1;493;"493";"CUST-34724";"Website"
"UK-2026-104208";"2026-06-26";"West";"Mumbai";"Badminton Racket Set";"Sports";2;2500;"5000";"CUST-29365";"App"
"UK-2026-100199";"2026-01-26";"North";"Chandigarh";"Air Fryer 5L";"Home & Kitchen";2;5462;"10924";"CUST-86137";"App"
"UK-2026-102663";"2026-04-05";"South";"Chennai";"Ionic Hair Dryer";"Beauty";1;1853;"1853";"CUST-14585";"Marketplace"
"UK-2026-104591";"2026-06-19";"West";"Pune";"Leather Wallet";"Fashion";1;931;"931";"CUST-75840";"Marketplace"
"UK-2026-101892";"2026-03-03";"South";"Bengaluru";"Dinner Set 24pc";"Home & Kitchen";2;2515;"5030";"CUST-36283";"App"
"UK-2026-103519";"2026-05-06";"West";"Ahmedabad";"Slim Fit Jeans";"Fashion";1;1654;"1654";"CUST-30533";"Website"
"UK-2026-101087";"2026-02-08";"East";"Bhubaneswar";"Noise-Cancelling Headphones";"Electronics";1;8755;"8755";"CUST-38137";"Website"
"UK-2026-101771";"2026-03-01";"South";"Kochi";"43-inch Smart TV";"Electronics";1;25250;"25250";"CUST-34744";"App"
"UK-2026-104905";"2026-06-10";"North";"Noida";"Beard Grooming Kit";"Beauty";2;1044;"2088";"CUST-58431";"Website"
"UK-2026-104851";"2026-06-27";"West";"Pune";"Adjustable Dumbbells 15kg";"Sports";1;4799;"4799";"CUST-44429";"Marketplace"
"UK-2026-102540";"2026-04-30";"South";"Chennai";"Air Fryer 5L";"Home & Kitchen";1;5303;"5303";"CUST-67447";"App"
"UK-2026-104575";"2026-06-02";"South";"Hyderabad";"adjustable dumbbells 15kg";"Sports";2;5030;"10060";"CUST-63925";"App"
"UK-2026-101896";"2026-03-29";"Central";"Indore";"Robot Vacuum R7";"Home & Kitchen";1;19303;"19303";"CUST-29365";"Website"
"UK-2026-100102";"2026-01-02";"East";"Guwahati";"Wireless Earbuds Pro";"Electronics";1;3069;"3069";"CUST-96093";"Website"
"UK-2026-102461";"2026-04-15";"Central";"Indore";"Badminton Racket Set";"Sports";2;2509;"5018";"CUST-45549";"Website"
"UK-2026-101965";"2026-03-06";"South";"Chennai";"Cotton Bedsheet Set";"Home & Kitchen";2;1350;"2700";"CUST-43614";"Marketplace"
"UK-2026-102207";"2026-03-30";"North";"Gurugram";"Football Size 5";"Sports";1;909;"909";"CUST-18388";"Marketplace"
"UK-2026-100450";"2026-01-13";"South";"Hyderabad";"Cotton Bedsheet Set";"Home & Kitchen";1;1440;"1440";"CUST-62513";"App"
"UK-2026-101895";"2026-03-04";"West";"Surat";"Cotton Kurta Set";"Fashion";1;1350;"1350";"CUST-55747";"Website"
"UK-2026-100674";"2026-01-05";"South";"Kochi";"Matte Lipstick Set";"Beauty";1;940;"940";"CUST-33931";"Marketplace"
"UK-2026-101270";"2026-02-15";"North";"Gurugram";"Vitamin C Serum";"Beauty";1;723;"723";"CUST-19676";"Marketplace"
"UK-2026-104295";"2026-06-19";"West";"Mumbai";"Cotton Kurta Set";"Fashion";1;1284;"1284";"CUST-62845";"App"
"UK-2026-100756";"2026-02-18";"East";"Guwahati";"Eau de Parfum 100ml";"Beauty";1;1938;"1938";"CUST-19494";"App"
"UK-2026-102893";"2026-04-30";"South";"Bengaluru";"Ethnic Dupatta";"Fashion";1;477;"477";"CUST-95522";"App"
"UK-2026-100087";"2026-01-15";"North";"Delhi";"Makeup Brush Set";"Beauty";2;1319;"2638";"CUST-75418";"App"
"UK-2026-102961";"2026-04-11";"West";"Mumbai";"Bluetooth Speaker Mini";"Electronics";2;1538;"3076";"CUST-79947";"App"
"UK-2026-102774";"2026-04-18";"South";"Bengaluru";"Mixer Grinder 750W";"Home & Kitchen";1;3138;"3138";"CUST-44429";"Website"
"UK-2026-102472";"2026-04-05";"West";"Mumbai";"Cycling Helmet";"Sports";1;1614;"1614";"CUST-44429";"App"
"UK-2026-102205";"2026-03-12";"South";"Bengaluru";"43-inch Smart TV";"Electronics";1;25491;"25491";"CUST-36790";"Website"
"UK-2026-101671";"2026-03-25";"Central";"Nagpur";"CYCLING HELMET";"Sports";1;1522;"1522";"CUST-91140";"Marketplace"
"UK-2026-104947";"2026-06-01";"South";"Hyderabad";"Robot Vacuum R7";"Home & Kitchen";1;18848;"18848";"CUST-29216";"App"
"UK-2026-104918";"2026-06-19";"North";"Delhi";"Adjustable Dumbbells 15kg";"Sports";1;4766;"4766";"CUST-48085";"App"
"UK-2026-102804";"2026-04-24";"North";"Noida";"Football Size 5";"Sports";1;887;"887";"CUST-62502";"Marketplace"
"UK-2026-101634";"2026-03-09";"West";"Ahmedabad";"Robot Vacuum R7";"Home & Kitchen";2;18880;"37760";"CUST-83825";"App"
"UK-2026-103580";"2026-05-06";"Central";"Nagpur";"Yoga Mat Pro";"Sports";2;1234;"2468";"CUST-16079";"Marketplace"
"UK-2026-103678";"2026-05-23";"South";"Chennai";"Denim Jacket";"Fashion";1;2161;"2161";"CUST-34178";"App"
"UK-2026-104515";"2026-06-11";"East";"Kolkata";"Electric Kettle 1.5L";"Home & Kitchen";1;1152;"1152";"CUST-49206";"App"
"UK-2026-104879";"2026-06-19";"North";"Delhi";"Noise-Cancelling Headphones";"Electronics";1;9044;"9044";"CUST-84379";"Marketplace"
"UK-2026-100197";"2026-01-25";"South";"Hyderabad";"Sunscreen SPF50";"Beauty";1;566;"566";"CUST-29105";"Website"
"UK-2026-100025";"2026-01-07";"South";"Bengaluru";"Formal Shirt";"Fashion";1;1097;"1097";"CUST-35550";"App"
"UK-2026-101559";"2026-03-21";"South";"Bengaluru";"Cricket Bat English Willow";"Sports";2;9036;"18072";"CUST-71148";"Marketplace"
"UK-2026-102729";"2026-04-05";"South";"Bengaluru";"Cotton Kurta Set";"Fashion";2;1270;"2540";"CUST-23572";"Marketplace"
"UK-2026-102003";"2026-03-23";"North";"Delhi";"Cotton Bedsheet Set";"Home & Kitchen";1;1443;"1443";"CUST-59026";"Website"
"UK-2026-104795";"2026-06-28";"East";"Bhubaneswar";"Ethnic Dupatta";"Fashion";1;496;"496";"CUST-62517";"App"
"UK-2026-100660";"2026-01-03";"North";"New Delhi";"Slim Fit Jeans";"Fashion";1;1528;"1528";"CUST-96182";"Website"
"UK-2026-103278";"2026-05-22";"South";"Bengaluru";"Vitamin C Serum";"Beauty";2;720;"1440";"CUST-46257";"Website"
"UK-2026-104317";"2026-06-07";"North";"Delhi";"Mirrorless Camera Lite";"Electronics";1;30294;"30294";"CUST-85856";"Marketplace"
"UK-2026-101385";"2026-02-06";"North";"Delhi";"Face Wash Combo";"Beauty";2;447;"894";"CUST-37635";"Marketplace"
"UK-2026-102971";"2026-04-25";"East";"Patna";"Gym Gloves";"Sports";1;502;"502";"CUST-59658";"Marketplace"
"UK-2026-103743";"2026-05-03";"South";"Hyderabad";"Ethnic Dupatta";"Fashion";1;478;"478";"CUST-14722";"App"
"UK-2026-104902";"2026-06-08";"Central";"Raipur";"Adjustable Dumbbells 15kg";"Sports";1;5135;"5135";"CUST-98462";"Website"
"UK-2026-102954";"2026-04-20";"North";"Delhi";"43-inch Smart TV";"Electronics";2;26676;"53352";"CUST-83782";"App"
"UK-2026-102785";"2026-04-11";"West";"Ahmedabad";"43-inch Smart TV";"Electronics";1;24738;"24738";"CUST-28764";"Marketplace"
"UK-2026-104115";"2026-06-27";"North";"Chandigarh";"Silk Saree";"Fashion";2;3520;"7040";"CUST-67719";"App"
"UK-2026-101088";"2026-02-21";"South";"Hyderabad";"Non-Stick Cookware Set";"Home & Kitchen";1;2844;"2844";"CUST-34115";"App"
"UK-2026-100019";"2026-01-01";"South";"Hyderabad";"Silk Saree";"Fashion";2;3509;"7018.00";"CUST-67196";"Marketplace"
"UK-2026-100902";"2026-02-06";"North";"Gurugram";"Ultrabook Air 14";"Electronics";1;29147;"29147";"CUST-72138";"App"
"UK-2026-100173";"2026-01-28";"North";"Noida";"Denim Jacket";"Fashion";1;2169;"2169";"CUST-14967";"App"
"UK-2026-102781";"2026-04-25";"West";"Mumbai";"Mirrorless Camera Lite";"Electronics";3;28308;"84924";"CUST-96054";"Website"
"UK-2026-104284";"2026-06-12";"South";"Hyderabad";"Ultrabook Air 14";"Electronics";1;30129;"30129";"CUST-82174";"Marketplace"
"UK-2026-101808";"2026-03-14";"North";"Chandigarh";"Ultrabook Air 14";"Electronics";1;31207;"31207";"CUST-21961";"Website"
"UK-2026-102033";"2026-03-31";"East";"Guwahati";"Makeup Brush Set";"Beauty";1;1340;"1340";"CUST-32711";"Website"
"UK-2026-100661";"2026-01-01";"North";"Noida";"Modern Wall Clock";"Home & Kitchen";1;763;"763";"CUST-33520";"App"
"UK-2026-101173";"2026-02-06";"East";"Kolkata";"Smart Watch X2";"Electronics";1;4593;"4593";"CUST-91591";"Marketplace"
"UK-2026-102984";"2026-04-17";"North";"Noida";"Noise-Cancelling Headphones";"Electronics";1;8609;"8609";"CUST-31307";"App"
"UK-2026-101215";"2026-02-02";"Central";"Bhopal";"Wireless Earbuds Pro";"Electronics";2;2881;"5762";"CUST-91591";"Website"
"UK-2026-101478";"2026-03-13";"Central";"Nagpur";"Noise-Cancelling Headphones";"Electronics";1;8819;"8819";"CUST-12192";"Marketplace"
"UK-2026-101356";"2026-02-19";"South";"Kochi";"Formal Shirt";"Fashion";1;1073;"1073";"CUST-54642";"Website"
"UK-2026-103835";"2026-05-12";"North";"Chandigarh";"Dinner Set 24pc";"Home & Kitchen";1;2448;"2448";"CUST-10893";"Website"
"UK-2026-103354";"2026-05-14";"Central";"Indore";"Matte Lipstick Set";"Beauty";2;868;"1736";"CUST-35817";"App"
"UK-2026-103744";"2026-05-31";"West";"Surat";"Eau de Parfum 100ml";"Beauty";1;1963;"1963";"CUST-22667";"Marketplace"
"UK-2026-100908";"2026-02-22";"East";"Kolkata";"Cotton Bedsheet Set";"Home & Kitchen";1;1403;"1403";"CUST-95633";"Website"
"UK-2026-102933";"2026-04-20";"North";"Chandigarh";"Mirrorless Camera Lite";"Electronics";2;30217;"60434";"CUST-71217";"Marketplace"
"UK-2026-103407";"2026-05-08";"South";"Hyderabad";"Power Bank 20000mAh";"Electronics";2;1811;"3622";"CUST-20011";"App"
"UK-2026-100749";"2026-02-19";"Central";"Indore";"Air Fryer 5L";"Home & Kitchen";1;5583;"5583";"CUST-95261";"App"
"UK-2026-101083";"2026-02-18";"South";"Kochi";"Leather Wallet";"Fashion";1;938;"938";"CUST-69685";"App"
"UK-2026-103355";"2026-05-19";"West";"Pune";"Smart Watch X2";"Electronics";2;4497;"8994";"CUST-13398";"App"
"UK-2026-103282";"2026-05-29";"South";"Chennai";"Beard Grooming Kit";"Beauty";1;1012;"1012";"CUST-48510";"App"
"UK-2026-100486";"2026-01-09";"North";"Delhi";"Air Fryer 5L";"Home & Kitchen";1;5725;"5725";"CUST-26860";"Website"
"UK-2026-104692";"2026-06-11";"West";"Ahmedabad";"Wireless Earbuds Pro";"Electronics";1;2952;"2952";"CUST-23406";"App"
"UK-2026-103884";"2026-05-26";"East";"Guwahati";"Bluetooth Speaker Mini";"Electronics";1;1456;"1456";"CUST-14093";"Marketplace"
"UK-2026-102910";"2026-04-19";"North";"Gurugram";"Foldable Treadmill T2";"Sports";1;25665;"25665";"CUST-97730";"Website"
"UK-2026-102497";"2026-04-04";"South";"Hyderabad";"43-inch Smart TV";"Electronics";1;25800;"25800";"CUST-92859";"Website"
